x,t,u
0.5,0.50251,1.71804
0.5,1.00503,1.62055
0.5,1.50754,1.84081
0.5,2.01005,2.19461
0.5,2.51256,2.33874
0.5,3.01508,2.11945
0.5,3.51759,2.47587
0.5,4.0201,2.31723
0.5,4.52261,2.19987
0.5,5.02513,2.04756
0.5,5.52764,1.72667
0.5,6.03015,1.59618
0.5,6.53266,1.20151
0.5,7.03518,0.8396
0.5,7.53769,0.63994
0.5,8.0402,0.41168
0.5,8.54271,0.37836
0.5,9.04523,-0.03091
0.5,9.54774,-0.13932
0.5,10.05025,-0.4855
0.5,10.55276,-0.91738
0.5,11.05528,-0.69556
0.5,11.55779,-0.88299
0.5,12.0603,-1.30596
0.5,12.56281,-1.07401
0.5,13.06533,-1.70786
0.5,13.56784,-1.5685
0.5,14.07035,-1.58764
0.5,14.57286,-1.26194
0.5,15.07538,-1.10414
0.5,15.57789,-1.05706
0.5,16.0804,-0.76431
0.5,16.58291,-0.66151
0.5,17.08543,-0.54863
0.5,17.58794,-0.10231
0.5,18.09045,0.13597
0.5,18.59296,0.38203
0.5,19.09548,0.39849
0.5,19.59799,0.11506
0.5,20.1005,-0.03485
0.5,20.60302,-0.39299
0.5,21.10553,-0.7908
0.5,21.60804,-1.25004
0.5,22.11055,-1.21249
0.5,22.61307,-1.99048
0.5,23.11558,-2.3538
0.5,23.61809,-2.72302
0.5,24.1206,-2.5785
0.5,24.62312,-2.92034
0.5,25.12563,-2.66386
0.5,25.62814,-2.63485
0.5,26.13065,-2.30485
0.5,26.63317,-2.24712
0.5,27.13568,-2.13941
0.5,27.63819,-1.76717
0.5,28.1407,-1.47568
0.5,28.64322,-1.29145
0.5,29.14573,-1.03886
0.5,29.64824,-0.97631
0.5,30.15075,-0.795
0.5,30.65327,-0.74456
0.5,31.15578,-0.66217
0.5,31.65829,-0.73141
0.5,32.1608,-0.90109
0.5,32.66332,-0.71268
0.5,33.16583,-0.8662
0.5,33.66834,-1.09104
0.5,34.17085,-0.82542
0.5,34.67337,-0.9673
0.5,35.17588,-0.7135
0.5,35.67839,-0.40803
0.5,36.1809,-0.18712
0.5,36.68342,0.3227
0.5,37.18593,0.40211
1,0.50251,1.11235
1,1.00503,1.01207
1,1.50754,1.11547
1,2.01005,1.36654
1,2.51256,1.68
1,3.01508,2.03459
1,3.51759,2.14537
1,4.0201,2.61275
1,4.52261,2.60315
1,5.02513,2.23969
1,5.52764,2.43114
1,6.03015,2.18987
1,6.53266,1.76648
1,7.03518,1.26394
1,7.53769,0.85557
1,8.0402,0.89685
1,8.54271,0.49223
1,9.04523,0.53634
1,9.54774,0.23816
1,10.05025,0.18146
1,10.55276,-0.07614
1,11.05528,-0.22105
1,11.55779,-0.52662
1,12.0603,-0.5098
1,12.56281,-0.96056
1,13.06533,-1.13644
1,13.56784,-1.11989
1,14.07035,-1.69777
1,14.57286,-1.77017
1,15.07538,-1.48598
1,15.57789,-1.73374
1,16.0804,-1.21479
1,16.58291,-1.40025
1,17.08543,-1.29399
1,17.58794,-0.78595
1,18.09045,-0.72836
1,18.59296,-0.60694
1,19.09548,-0.7332
1,19.59799,-1.04424
1,20.1005,-0.81921
1,20.60302,-1.33989
1,21.10553,-1.47861
1,21.60804,-1.77203
1,22.11055,-2.2221
1,22.61307,-2.35977
1,23.11558,-2.46479
1,23.61809,-2.57699
1,24.1206,-2.71899
1,24.62312,-2.40312
1,25.12563,-2.0987
1,25.62814,-2.19076
1,26.13065,-1.92968
1,26.63317,-1.78045
1,27.13568,-1.28293
1,27.63819,-1.25624
1,28.1407,-1.11168
1,28.64322,-1.1055
1,29.14573,-0.78834
1,29.64824,-0.84969
1,30.15075,-0.69223
1,30.65327,-0.7619
1,31.15578,-0.59861
1,31.65829,-0.6532
1,32.1608,-0.81408
1,32.66332,-0.78343
1,33.16583,-1.01453
1,33.66834,-1.0561
1,34.17085,-0.72287
1,34.67337,-0.61684
1,35.17588,-0.33378
1,35.67839,0.19332
1,36.1809,0.33701
1,36.68342,0.42907
1,37.18593,0.98388
1.5,0.50251,0.18315
1.5,1.00503,0.31653
1.5,1.50754,0.47601
1.5,2.01005,0.92826
1.5,2.51256,0.91246
1.5,3.01508,1.30631
1.5,3.51759,1.85014
1.5,4.0201,2.18652
1.5,4.52261,2.73038
1.5,5.02513,2.56216
1.5,5.52764,2.50001
1.5,6.03015,2.38979
1.5,6.53266,2.0767
1.5,7.03518,2.05923
1.5,7.53769,1.58347
1.5,8.0402,1.15799
1.5,8.54271,0.72083
1.5,9.04523,0.79233
1.5,9.54774,0.37116
1.5,10.05025,0.14634
1.5,10.55276,0.36828
1.5,11.05528,0.09082
1.5,11.55779,-0.00455
1.5,12.0603,-0.28315
1.5,12.56281,-0.42378
1.5,13.06533,-0.85138
1.5,13.56784,-1.12567
1.5,14.07035,-1.10231
1.5,14.57286,-1.48763
1.5,15.07538,-1.62028
1.5,15.57789,-1.69408
1.5,16.0804,-1.6914
1.5,16.58291,-1.76359
1.5,17.08543,-1.89432
1.5,17.58794,-1.77253
1.5,18.09045,-1.96648
1.5,18.59296,-1.57944
1.5,19.09548,-1.91445
1.5,19.59799,-1.92227
1.5,20.1005,-1.88362
1.5,20.60302,-2.14299
1.5,21.10553,-1.99985
1.5,21.60804,-2.53685
1.5,22.11055,-2.43176
1.5,22.61307,-2.50714
1.5,23.11558,-2.61034
1.5,23.61809,-2.25636
1.5,24.1206,-2.17514
1.5,24.62312,-1.84875
1.5,25.12563,-1.64219
1.5,25.62814,-1.2723
1.5,26.13065,-1.21175
1.5,26.63317,-1.28552
1.5,27.13568,-1.12399
1.5,27.63819,-0.81215
1.5,28.1407,-0.75896
1.5,28.64322,-0.67046
1.5,29.14573,-0.91558
1.5,29.64824,-0.67211
1.5,30.15075,-0.77331
1.5,30.65327,-0.66486
1.5,31.15578,-0.7605
1.5,31.65829,-0.66995
1.5,32.1608,-0.78331
1.5,32.66332,-0.72309
1.5,33.16583,-0.85075
1.5,33.66834,-0.81415
1.5,34.17085,-0.57256
1.5,34.67337,-0.28213
1.5,35.17588,0.0651
1.5,35.67839,0.64197
1.5,36.1809,0.63106
1.5,36.68342,0.71544
1.5,37.18593,0.82679
2,0.50251,-0.49325
2,1.00503,-0.35603
2,1.50754,-0.54899
2,2.01005,-0.15462
2,2.51256,0.15054
2,3.01508,0.57692
2,3.51759,0.98753
2,4.0201,1.61399
2,4.52261,1.99884
2,5.02513,2.54138
2,5.52764,2.75119
2,6.03015,2.8804
2,6.53266,2.48159
2,7.03518,2.43393
2,7.53769,2.16036
2,8.0402,1.3032
2,8.54271,1.30548
2,9.04523,1.06214
2,9.54774,0.66625
2,10.05025,0.52693
2,10.55276,0.41734
2,11.05528,0.25809
2,11.55779,0.1148
2,12.0603,-0.22573
2,12.56281,-0.01473
2,13.06533,-0.21451
2,13.56784,-0.6751
2,14.07035,-0.97533
2,14.57286,-0.91718
2,15.07538,-1.26824
2,15.57789,-1.35607
2,16.0804,-1.58046
2,16.58291,-1.57879
2,17.08543,-1.68806
2,17.58794,-1.96914
2,18.09045,-2.13302
2,18.59296,-2.22948
2,19.09548,-2.00333
2,19.59799,-2.32378
2,20.1005,-2.31038
2,20.60302,-2.39492
2,21.10553,-2.37168
2,21.60804,-2.6375
2,22.11055,-2.30386
2,22.61307,-2.15026
2,23.11558,-2.04493
2,23.61809,-1.89691
2,24.1206,-1.62526
2,24.62312,-1.37489
2,25.12563,-1.61576
2,25.62814,-0.81116
2,26.13065,-0.88591
2,26.63317,-0.91292
2,27.13568,-0.78379
2,27.63819,-0.58991
2,28.1407,-0.61985
2,28.64322,-0.85072
2,29.14573,-0.29284
2,29.64824,-0.61014
2,30.15075,-0.49772
2,30.65327,-0.77838
2,31.15578,-0.51845
2,31.65829,-0.70909
2,32.1608,-0.65051
2,32.66332,-0.81051
2,33.16583,-0.38021
2,33.66834,-0.26129
2,34.17085,0.07352
2,34.67337,0.11015
2,35.17588,0.44181
2,35.67839,1.08988
2,36.1809,0.78707
2,36.68342,0.86319
2,37.18593,0.71828
2.5,0.50251,-1.07181
2.5,1.00503,-0.9846
2.5,1.50754,-1.05653
2.5,2.01005,-0.82992
2.5,2.51256,-0.84684
2.5,3.01508,-0.1174
2.5,3.51759,0.10576
2.5,4.0201,0.62277
2.5,4.52261,1.47613
2.5,5.02513,1.97559
2.5,5.52764,2.37912
2.5,6.03015,2.68488
2.5,6.53266,3.02588
2.5,7.03518,2.75667
2.5,7.53769,2.44892
2.5,8.0402,2.21846
2.5,8.54271,1.51322
2.5,9.04523,1.2034
2.5,9.54774,0.95586
2.5,10.05025,0.79544
2.5,10.55276,0.60497
2.5,11.05528,0.43338
2.5,11.55779,0.34105
2.5,12.0603,0.21343
2.5,12.56281,0.00063
2.5,13.06533,-0.15612
2.5,13.56784,-0.16958
2.5,14.07035,-0.505
2.5,14.57286,-0.73205
2.5,15.07538,-0.81703
2.5,15.57789,-0.99814
2.5,16.0804,-0.8687
2.5,16.58291,-1.45798
2.5,17.08543,-1.40707
2.5,17.58794,-1.588
2.5,18.09045,-1.98539
2.5,18.59296,-1.83443
2.5,19.09548,-2.19486
2.5,19.59799,-2.46797
2.5,20.1005,-2.07197
2.5,20.60302,-2.40613
2.5,21.10553,-2.07975
2.5,21.60804,-2.15886
2.5,22.11055,-1.71666
2.5,22.61307,-1.6285
2.5,23.11558,-1.63643
2.5,23.61809,-1.45827
2.5,24.1206,-1.32631
2.5,24.62312,-1.03817
2.5,25.12563,-0.86026
2.5,25.62814,-0.74461
2.5,26.13065,-0.57449
2.5,26.63317,-0.44278
2.5,27.13568,-0.4216
2.5,27.63819,-0.54112
2.5,28.1407,-0.6211
2.5,28.64322,-0.24958
2.5,29.14573,-0.55465
2.5,29.64824,-0.58906
2.5,30.15075,-0.61422
2.5,30.65327,-0.82693
2.5,31.15578,-0.65116
2.5,31.65829,-0.6224
2.5,32.1608,-0.39381
2.5,32.66332,-0.245
2.5,33.16583,-0.13952
2.5,33.66834,0.24151
2.5,34.17085,0.45325
2.5,34.67337,0.69748
2.5,35.17588,0.95665
2.5,35.67839,1.01021
2.5,36.1809,0.86811
2.5,36.68342,0.49859
2.5,37.18593,-0.26796
3,0.50251,-1.39505
3,1.00503,-1.52424
3,1.50754,-1.22634
3,2.01005,-1.30769
3,2.51256,-1.16095
3,3.01508,-0.92149
3,3.51759,-0.60799
3,4.0201,-0.46512
3,4.52261,0.32034
3,5.02513,1.18179
3,5.52764,1.56147
3,6.03015,2.46556
3,6.53266,2.5172
3,7.03518,2.83165
3,7.53769,2.86752
3,8.0402,2.33184
3,8.54271,2.00834
3,9.04523,1.51185
3,9.54774,1.5551
3,10.05025,1.05237
3,10.55276,0.88089
3,11.05528,0.60563
3,11.55779,0.4576
3,12.0603,0.17611
3,12.56281,0.25163
3,13.06533,0.07962
3,13.56784,0.17961
3,14.07035,0.0829
3,14.57286,-0.02508
3,15.07538,-0.27652
3,15.57789,-0.65431
3,16.0804,-0.91323
3,16.58291,-0.8482
3,17.08543,-1.08868
3,17.58794,-1.54942
3,18.09045,-1.41536
3,18.59296,-1.4826
3,19.09548,-1.68473
3,19.59799,-1.78277
3,20.1005,-1.89303
3,20.60302,-1.9629
3,21.10553,-1.59715
3,21.60804,-1.64359
3,22.11055,-1.4922
3,22.61307,-1.05792
3,23.11558,-1.02004
3,23.61809,-0.8848
3,24.1206,-0.75227
3,24.62312,-0.42363
3,25.12563,-0.27986
3,25.62814,-0.29562
3,26.13065,-0.27521
3,26.63317,-0.59238
3,27.13568,-0.26512
3,27.63819,-0.2903
3,28.1407,-0.26563
3,28.64322,-0.16818
3,29.14573,-0.69242
3,29.64824,-0.42256
3,30.15075,-0.32233
3,30.65327,-0.41244
3,31.15578,-0.49541
3,31.65829,-0.09273
3,32.1608,-0.02675
3,32.66332,0.00433
3,33.16583,0.42446
3,33.66834,0.76292
3,34.17085,0.9074
3,34.67337,1.19761
3,35.17588,1.13538
3,35.67839,0.88686
3,36.1809,0.33576
3,36.68342,-0.20673
3,37.18593,-0.98915
3.5,0.50251,-1.32019
3.5,1.00503,-1.39271
3.5,1.50754,-1.27305
3.5,2.01005,-1.4423
3.5,2.51256,-1.40193
3.5,3.01508,-1.2789
3.5,3.51759,-1.31824
3.5,4.0201,-0.86394
3.5,4.52261,-0.54672
3.5,5.02513,-0.01393
3.5,5.52764,0.71423
3.5,6.03015,1.73105
3.5,6.53266,2.11765
3.5,7.03518,2.4125
3.5,7.53769,2.98619
3.5,8.0402,2.90084
3.5,8.54271,2.54541
3.5,9.04523,2.06246
3.5,9.54774,1.70089
3.5,10.05025,1.4078
3.5,10.55276,1.01859
3.5,11.05528,1.19174
3.5,11.55779,0.5688
3.5,12.0603,0.46393
3.5,12.56281,0.15551
3.5,13.06533,0.40348
3.5,13.56784,-0.00122
3.5,14.07035,0.09401
3.5,14.57286,0.01214
3.5,15.07538,-0.17913
3.5,15.57789,0.00614
3.5,16.0804,-0.25313
3.5,16.58291,-0.37407
3.5,17.08543,-0.83772
3.5,17.58794,-0.72271
3.5,18.09045,-0.95073
3.5,18.59296,-1.03227
3.5,19.09548,-1.08574
3.5,19.59799,-1.40107
3.5,20.1005,-1.34854
3.5,20.60302,-1.14702
3.5,21.10553,-1.55901
3.5,21.60804,-0.89574
3.5,22.11055,-0.90347
3.5,22.61307,-0.84833
3.5,23.11558,-0.67335
3.5,23.61809,-0.71139
3.5,24.1206,-0.50188
3.5,24.62312,-0.20568
3.5,25.12563,-0.09799
3.5,25.62814,0.15436
3.5,26.13065,-0.17537
3.5,26.63317,-0.22386
3.5,27.13568,-0.1865
3.5,27.63819,-0.24734
3.5,28.1407,-0.11917
3.5,28.64322,-0.0581
3.5,29.14573,-0.11169
3.5,29.64824,0.05705
3.5,30.15075,-0.08603
3.5,30.65327,-0.03251
3.5,31.15578,0.04426
3.5,31.65829,0.05411
3.5,32.1608,0.25734
3.5,32.66332,0.53522
3.5,33.16583,1.10346
3.5,33.66834,1.24676
3.5,34.17085,1.41973
3.5,34.67337,1.00238
3.5,35.17588,0.64688
3.5,35.67839,0.31093
3.5,36.1809,-0.29406
3.5,36.68342,-1.06014
3.5,37.18593,-1.72553
4,0.50251,-1.14445
4,1.00503,-0.87959
4,1.50754,-1.11179
4,2.01005,-1.20999
4,2.51256,-1.35802
4,3.01508,-1.32356
4,3.51759,-1.24565
4,4.0201,-1.42924
4,4.52261,-1.09972
4,5.02513,-0.76994
4,5.52764,-0.78867
4,6.03015,0.36097
4,6.53266,0.78484
4,7.03518,1.97914
4,7.53769,2.75396
4,8.0402,2.95402
4,8.54271,2.78074
4,9.04523,2.60771
4,9.54774,2.24794
4,10.05025,1.8434
4,10.55276,1.48046
4,11.05528,1.20555
4,11.55779,1.02733
4,12.0603,0.66303
4,12.56281,0.6582
4,13.06533,0.78356
4,13.56784,0.42407
4,14.07035,0.318
4,14.57286,0.42338
4,15.07538,-0.17804
4,15.57789,0.21203
4,16.0804,-0.15947
4,16.58291,-0.18278
4,17.08543,-0.32398
4,17.58794,-0.33578
4,18.09045,-0.61365
4,18.59296,-0.763
4,19.09548,-0.5623
4,19.59799,-1.09519
4,20.1005,-0.77536
4,20.60302,-0.93262
4,21.10553,-0.79677
4,21.60804,-0.34249
4,22.11055,-0.5289
4,22.61307,-0.39842
4,23.11558,-0.57066
4,23.61809,-0.34009
4,24.1206,-0.1378
4,24.62312,-0.05146
4,25.12563,0.03779
4,25.62814,-0.00086
4,26.13065,0.10491
4,26.63317,0.12382
4,27.13568,-0.16145
4,27.63819,0.11458
4,28.1407,0.2391
4,28.64322,0.24807
4,29.14573,0.16575
4,29.64824,0.17345
4,30.15075,0.2254
4,30.65327,0.48457
4,31.15578,0.81276
4,31.65829,0.57715
4,32.1608,0.94653
4,32.66332,1.06062
4,33.16583,1.44505
4,33.66834,1.27738
4,34.17085,1.13459
4,34.67337,0.80177
4,35.17588,0.3062
4,35.67839,-0.55413
4,36.1809,-1.70348
4,36.68342,-1.90035
4,37.18593,-2.36585
4.5,0.50251,-0.82771
4.5,1.00503,-0.88864
4.5,1.50754,-0.67317
4.5,2.01005,-0.69298
4.5,2.51256,-0.88246
4.5,3.01508,-0.97363
4.5,3.51759,-1.23615
4.5,4.0201,-1.31128
4.5,4.52261,-1.6333
4.5,5.02513,-1.38718
4.5,5.52764,-1.39556
4.5,6.03015,-0.80038
4.5,6.53266,-0.32061
4.5,7.03518,0.69285
4.5,7.53769,1.70948
4.5,8.0402,2.29315
4.5,8.54271,2.98978
4.5,9.04523,2.98775
4.5,9.54774,2.57424
4.5,10.05025,2.26874
4.5,10.55276,2.14627
4.5,11.05528,1.84586
4.5,11.55779,1.42351
4.5,12.0603,1.26619
4.5,12.56281,1.05463
4.5,13.06533,0.91463
4.5,13.56784,0.91338
4.5,14.07035,0.41928
4.5,14.57286,0.60915
4.5,15.07538,0.36364
4.5,15.57789,0.28404
4.5,16.0804,0.17208
4.5,16.58291,0.06104
4.5,17.08543,-0.1528
4.5,17.58794,-0.05326
4.5,18.09045,0.06883
4.5,18.59296,-0.22781
4.5,19.09548,-0.26135
4.5,19.59799,-0.37139
4.5,20.1005,-0.28707
4.5,20.60302,-0.17898
4.5,21.10553,-0.24567
4.5,21.60804,-0.19797
4.5,22.11055,-0.01656
4.5,22.61307,-0.13022
4.5,23.11558,0.08975
4.5,23.61809,0.22112
4.5,24.1206,0.34127
4.5,24.62312,0.18534
4.5,25.12563,0.41959
4.5,25.62814,0.40895
4.5,26.13065,0.16821
4.5,26.63317,0.1749
4.5,27.13568,0.33989
4.5,27.63819,0.56923
4.5,28.1407,0.47909
4.5,28.64322,0.48133
4.5,29.14573,0.86577
4.5,29.64824,0.80812
4.5,30.15075,0.5902
4.5,30.65327,1.10135
4.5,31.15578,1.29001
4.5,31.65829,1.40057
4.5,32.1608,1.54207
4.5,32.66332,1.50395
4.5,33.16583,1.23932
4.5,33.66834,1.09959
4.5,34.17085,0.55336
4.5,34.67337,-0.09809
4.5,35.17588,-0.90924
4.5,35.67839,-1.43568
4.5,36.1809,-2.1015
4.5,36.68342,-2.55067
4.5,37.18593,-2.67448
5,0.50251,-0.41652
5,1.00503,-0.23608
5,1.50754,-0.65495
5,2.01005,-0.37153
5,2.51256,-0.58192
5,3.01508,-0.89955
5,3.51759,-1.09419
5,4.0201,-1.17961
5,4.52261,-1.26254
5,5.02513,-1.43593
5,5.52764,-1.70104
5,6.03015,-1.32241
5,6.53266,-0.8797
5,7.03518,-0.32252
5,7.53769,0.49973
5,8.0402,1.783
5,8.54271,2.62479
5,9.04523,3.16029
5,9.54774,3.06426
5,10.05025,2.59101
5,10.55276,2.95085
5,11.05528,2.10557
5,11.55779,2.00117
5,12.0603,2.04916
5,12.56281,1.53106
5,13.06533,1.41043
5,13.56784,0.90375
5,14.07035,0.71738
5,14.57286,0.75768
5,15.07538,0.86566
5,15.57789,0.57146
5,16.0804,0.42158
5,16.58291,0.47613
5,17.08543,0.5252
5,17.58794,0.12257
5,18.09045,0.10764
5,18.59296,0.13384
5,19.09548,0.37548
5,19.59799,0.26248
5,20.1005,0.53914
5,20.60302,0.40919
5,21.10553,0.31853
5,21.60804,0.54043
5,22.11055,0.44345
5,22.61307,0.36196
5,23.11558,0.58736
5,23.61809,0.43281
5,24.1206,0.51573
5,24.62312,0.76134
5,25.12563,0.59508
5,25.62814,0.53188
5,26.13065,0.61699
5,26.63317,0.86721
5,27.13568,0.71397
5,27.63819,0.81003
5,28.1407,0.8817
5,28.64322,1.07983
5,29.14573,1.12142
5,29.64824,1.08647
5,30.15075,1.31644
5,30.65327,1.43206
5,31.15578,1.81587
5,31.65829,1.78322
5,32.1608,1.67866
5,32.66332,1.31783
5,33.16583,0.89344
5,33.66834,0.37619
5,34.17085,-0.39999
5,34.67337,-0.68299
5,35.17588,-2.03626
5,35.67839,-2.19536
5,36.1809,-2.73938
5,36.68342,-2.61075
5,37.18593,-2.54144
5.5,0.50251,-0.28935
5.5,1.00503,-0.28839
5.5,1.50754,0.07617
5.5,2.01005,-0.23435
5.5,2.51256,-0.4049
5.5,3.01508,-0.34519
5.5,3.51759,-0.57717
5.5,4.0201,-0.67804
5.5,4.52261,-1.25217
5.5,5.02513,-1.20387
5.5,5.52764,-1.35034
5.5,6.03015,-1.79468
5.5,6.53266,-1.44003
5.5,7.03518,-0.92676
5.5,7.53769,-0.47816
5.5,8.0402,0.61707
5.5,8.54271,1.69185
5.5,9.04523,2.42532
5.5,9.54774,3.06515
5.5,10.05025,2.99837
5.5,10.55276,3.03918
5.5,11.05528,2.89701
5.5,11.55779,2.67677
5.5,12.0603,2.30032
5.5,12.56281,2.13186
5.5,13.06533,1.6476
5.5,13.56784,1.57395
5.5,14.07035,1.40873
5.5,14.57286,1.5023
5.5,15.07538,1.09316
5.5,15.57789,0.94827
5.5,16.0804,0.93303
5.5,16.58291,0.73792
5.5,17.08543,0.83787
5.5,17.58794,0.72752
5.5,18.09045,0.51525
5.5,18.59296,0.74669
5.5,19.09548,0.72209
5.5,19.59799,0.56607
5.5,20.1005,0.80934
5.5,20.60302,1.05667
5.5,21.10553,0.96344
5.5,21.60804,1.01241
5.5,22.11055,0.78037
5.5,22.61307,1.05447
5.5,23.11558,1.03188
5.5,23.61809,1.10104
5.5,24.1206,1.10219
5.5,24.62312,0.87744
5.5,25.12563,1.07821
5.5,25.62814,1.01162
5.5,26.13065,1.14958
5.5,26.63317,1.09003
5.5,27.13568,1.45917
5.5,27.63819,1.24775
5.5,28.1407,1.33664
5.5,28.64322,1.56973
5.5,29.14573,1.51377
5.5,29.64824,1.6897
5.5,30.15075,1.69219
5.5,30.65327,2.00031
5.5,31.15578,1.83798
5.5,31.65829,1.53353
5.5,32.1608,1.15845
5.5,32.66332,0.85576
5.5,33.16583,0.15807
5.5,33.66834,-0.54834
5.5,34.17085,-1.34827
5.5,34.67337,-2.20804
5.5,35.17588,-2.44046
5.5,35.67839,-2.70258
5.5,36.1809,-2.50925
5.5,36.68342,-2.23473
5.5,37.18593,-2.11563
6,0.50251,0.05482
6,1.00503,0.1857
6,1.50754,-0.19476
6,2.01005,0.05841
6,2.51256,-0.36079
6,3.01508,-0.32917
6,3.51759,-0.43656
6,4.0201,-0.55808
6,4.52261,-0.8261
6,5.02513,-0.97637
6,5.52764,-1.19259
6,6.03015,-1.25654
6,6.53266,-1.39013
6,7.03518,-1.11293
6,7.53769,-0.94603
6,8.0402,-0.57375
6,8.54271,0.47794
6,9.04523,1.61221
6,9.54774,2.34798
6,10.05025,2.86389
6,10.55276,3.08925
6,11.05528,3.18964
6,11.55779,2.82448
6,12.0603,2.70462
6,12.56281,2.60002
6,13.06533,2.36402
6,13.56784,2.14973
6,14.07035,1.88025
6,14.57286,1.89847
6,15.07538,1.91825
6,15.57789,1.57335
6,16.0804,1.40768
6,16.58291,1.47657
6,17.08543,1.26371
6,17.58794,1.21821
6,18.09045,1.32516
6,18.59296,0.98599
6,19.09548,1.20619
6,19.59799,1.34876
6,20.1005,1.24855
6,20.60302,1.32755
6,21.10553,1.44053
6,21.60804,1.3039
6,22.11055,1.49231
6,22.61307,1.48912
6,23.11558,1.57402
6,23.61809,1.73241
6,24.1206,1.60385
6,24.62312,1.59045
6,25.12563,1.61423
6,25.62814,1.65373
6,26.13065,1.51811
6,26.63317,1.68473
6,27.13568,1.7958
6,27.63819,1.62652
6,28.1407,1.98561
6,28.64322,2.05714
6,29.14573,1.83903
6,29.64824,1.85942
6,30.15075,1.67205
6,30.65327,1.69295
6,31.15578,1.14782
6,31.65829,0.82869
6,32.1608,0.18615
6,32.66332,-0.34281
6,33.16583,-1.28587
6,33.66834,-1.5169
6,34.17085,-2.35684
6,34.67337,-2.55318
6,35.17588,-2.70107
6,35.67839,-2.67756
6,36.1809,-2.43785
6,36.68342,-1.83999
6,37.18593,-1.65497
6.5,0.50251,-0.03153
6.5,1.00503,-0.2463
6.5,1.50754,-0.29645
6.5,2.01005,-0.21109
6.5,2.51256,-0.20625
6.5,3.01508,-0.40286
6.5,3.51759,-0.61052
6.5,4.0201,-0.18482
6.5,4.52261,-0.62206
6.5,5.02513,-0.79339
6.5,5.52764,-0.35372
6.5,6.03015,-0.92797
6.5,6.53266,-1.2674
6.5,7.03518,-1.33532
6.5,7.53769,-1.2528
6.5,8.0402,-1.10274
6.5,8.54271,-0.74201
6.5,9.04523,0.4173
6.5,9.54774,0.99719
6.5,10.05025,1.68015
6.5,10.55276,2.50594
6.5,11.05528,2.86023
6.5,11.55779,2.70084
6.5,12.0603,2.63828
6.5,12.56281,2.91166
6.5,13.06533,2.39332
6.5,13.56784,2.37908
6.5,14.07035,2.54212
6.5,14.57286,2.27262
6.5,15.07538,2.12687
6.5,15.57789,2.11279
6.5,16.0804,1.96957
6.5,16.58291,1.76336
6.5,17.08543,2.08447
6.5,17.58794,2.08331
6.5,18.09045,1.94012
6.5,18.59296,1.93872
6.5,19.09548,2.27677
6.5,19.59799,1.9508
6.5,20.1005,1.97996
6.5,20.60302,2.08698
6.5,21.10553,2.25354
6.5,21.60804,2.27997
6.5,22.11055,2.03248
6.5,22.61307,2.10714
6.5,23.11558,1.87163
6.5,23.61809,2.00641
6.5,24.1206,1.92409
6.5,24.62312,1.89215
6.5,25.12563,2.25064
6.5,25.62814,1.91348
6.5,26.13065,1.95104
6.5,26.63317,2.07613
6.5,27.13568,2.20147
6.5,27.63819,2.07639
6.5,28.1407,2.34554
6.5,28.64322,1.88084
6.5,29.14573,1.78787
6.5,29.64824,1.57652
6.5,30.15075,1.42916
6.5,30.65327,0.89836
6.5,31.15578,0.30979
6.5,31.65829,-0.38865
6.5,32.1608,-0.85758
6.5,32.66332,-1.3205
6.5,33.16583,-2.1081
6.5,33.66834,-2.38038
6.5,34.17085,-2.63178
6.5,34.67337,-2.56326
6.5,35.17588,-2.63077
6.5,35.67839,-1.91983
6.5,36.1809,-2.06067
6.5,36.68342,-1.5705
6.5,37.18593,-1.05
7,0.50251,-0.23737
7,1.00503,-0.24461
7,1.50754,-0.49447
7,2.01005,-0.49037
7,2.51256,-0.50889
7,3.01508,-0.30234
7,3.51759,-0.40124
7,4.0201,-0.34788
7,4.52261,-0.50059
7,5.02513,-0.25051
7,5.52764,-0.36301
7,6.03015,-0.28336
7,6.53266,-0.35759
7,7.03518,-0.90378
7,7.53769,-1.17651
7,8.0402,-1.43153
7,8.54271,-1.32672
7,9.04523,-1.04627
7,9.54774,-0.34888
7,10.05025,0.3115
7,10.55276,0.97619
7,11.05528,1.7378
7,11.55779,1.88985
7,12.0603,2.37052
7,12.56281,2.4462
7,13.06533,2.70517
7,13.56784,2.83545
7,14.07035,2.59967
7,14.57286,2.66321
7,15.07538,2.5753
7,15.57789,2.38811
7,16.0804,2.48153
7,16.58291,2.45255
7,17.08543,2.44757
7,17.58794,2.35539
7,18.09045,2.39481
7,18.59296,2.23074
7,19.09548,2.3424
7,19.59799,2.46799
7,20.1005,2.51052
7,20.60302,2.32273
7,21.10553,2.38217
7,21.60804,2.38148
7,22.11055,2.35687
7,22.61307,2.37878
7,23.11558,2.03199
7,23.61809,2.24228
7,24.1206,2.24923
7,24.62312,2.04613
7,25.12563,2.36995
7,25.62814,2.12023
7,26.13065,2.25614
7,26.63317,1.86717
7,27.13568,1.75738
7,27.63819,1.78161
7,28.1407,1.34642
7,28.64322,1.36526
7,29.14573,1.03969
7,29.64824,0.77701
7,30.15075,0.27161
7,30.65327,-0.40499
7,31.15578,-1.05786
7,31.65829,-1.23387
7,32.1608,-2.07822
7,32.66332,-2.51455
7,33.16583,-2.77719
7,33.66834,-2.56856
7,34.17085,-2.71625
7,34.67337,-2.5377
7,35.17588,-2.11466
7,35.67839,-1.81625
7,36.1809,-1.53455
7,36.68342,-1.02487
7,37.18593,-0.71511
