x,t,u
0.5,0.50251,1.47882
0.5,1.00503,1.56629
0.5,1.50754,1.70809
0.5,2.01005,1.89074
0.5,2.51256,2.08549
0.5,3.01508,2.25197
0.5,3.51759,2.34703
0.5,4.0201,2.33776
0.5,4.52261,2.21387
0.5,5.02513,1.99188
0.5,5.52764,1.70714
0.5,6.03015,1.39898
0.5,6.53266,1.09831
0.5,7.03518,0.8231
0.5,7.53769,0.57975
0.5,8.0402,0.36643
0.5,8.54271,0.17575
0.5,9.04523,-0.00309
0.5,9.54774,-0.18178
0.5,10.05025,-0.36968
0.5,10.55276,-0.57118
0.5,11.05528,-0.78419
0.5,11.55779,-1.00021
0.5,12.0603,-1.20532
0.5,12.56281,-1.3818
0.5,13.06533,-1.51064
0.5,13.56784,-1.57471
0.5,14.07035,-1.56226
0.5,14.57286,-1.4698
0.5,15.07538,-1.30339
0.5,15.57789,-1.07808
0.5,16.0804,-0.81559
0.5,16.58291,-0.54112
0.5,17.08543,-0.28003
0.5,17.58794,-0.05513
0.5,18.09045,0.11476
0.5,18.59296,0.2152
0.5,19.09548,0.23544
0.5,19.59799,0.16759
0.5,20.1005,0.00615
0.5,20.60302,-0.25081
0.5,21.10553,-0.59824
0.5,21.60804,-1.01866
0.5,22.11055,-1.47702
0.5,22.61307,-1.92137
0.5,23.11558,-2.2944
0.5,23.61809,-2.55314
0.5,24.1206,-2.68393
0.5,24.62312,-2.70149
0.5,25.12563,-2.63502
0.5,25.62814,-2.51342
0.5,26.13065,-2.35731
0.5,26.63317,-2.17785
0.5,27.13568,-1.97931
0.5,27.63819,-1.76334
0.5,28.1407,-1.53376
0.5,28.64322,-1.30047
0.5,29.14573,-1.07987
0.5,29.64824,-0.89029
0.5,30.15075,-0.74581
0.5,30.65327,-0.65337
0.5,31.15578,-0.61341
0.5,31.65829,-0.62114
0.5,32.1608,-0.667
0.5,32.66332,-0.73674
0.5,33.16583,-0.81172
0.5,33.66834,-0.86998
0.5,34.17085,-0.88818
0.5,34.67337,-0.84426
0.5,35.17588,-0.72054
0.5,35.67839,-0.5069
0.5,36.1809,-0.20462
0.5,36.68342,0.16819
0.5,37.18593,0.56956
1,0.50251,1.0578
1,1.00503,1.10493
1,1.50754,1.23355
1,2.01005,1.44503
1,2.51256,1.72225
1,3.01508,2.02697
1,3.51759,2.30337
1,4.0201,2.4906
1,4.52261,2.54
1,5.02513,2.44801
1,5.52764,2.22933
1,6.03015,1.93278
1,6.53266,1.60664
1,7.03518,1.28834
1,7.53769,1.00077
1,8.0402,0.75386
1,8.54271,0.5469
1,9.04523,0.37057
1,9.54774,0.20992
1,10.05025,0.04902
1,10.55276,-0.12447
1,11.05528,-0.31687
1,11.55779,-0.52804
1,12.0603,-0.75197
1,12.56281,-0.97777
1,13.06533,-1.19095
1,13.56784,-1.37526
1,14.07035,-1.515
1,14.57286,-1.59789
1,15.07538,-1.61743
1,15.57789,-1.57466
1,16.0804,-1.47835
1,16.58291,-1.34416
1,17.08543,-1.19264
1,17.58794,-1.04671
1,18.09045,-0.92912
1,18.59296,-0.86019
1,19.09548,-0.85607
1,19.59799,-0.92745
1,20.1005,-1.07822
1,20.60302,-1.30355
1,21.10553,-1.58742
1,21.60804,-1.90048
1,22.11055,-2.20108
1,22.61307,-2.44304
1,23.11558,-2.58985
1,23.61809,-2.62803
1,24.1206,-2.56991
1,24.62312,-2.44357
1,25.12563,-2.27856
1,25.62814,-2.09658
1,26.13065,-1.90939
1,26.63317,-1.72144
1,27.13568,-1.5337
1,27.63819,-1.3474
1,28.1407,-1.16694
1,28.64322,-1.00109
1,29.14573,-0.86146
1,29.64824,-0.75825
1,30.15075,-0.69655
1,30.65327,-0.67567
1,31.15578,-0.69034
1,31.65829,-0.73139
1,32.1608,-0.78583
1,32.66332,-0.83713
1,33.16583,-0.86631
1,33.66834,-0.85388
1,34.17085,-0.78246
1,34.67337,-0.63944
1,35.17588,-0.41989
1,35.67839,-0.12984
1,36.1809,0.20893
1,36.68342,0.55285
1,37.18593,0.83241
1.5,0.50251,0.3616
1.5,1.00503,0.37912
1.5,1.50754,0.48526
1.5,2.01005,0.69592
1.5,2.51256,1.01345
1.5,3.01508,1.41838
1.5,3.51759,1.86349
1.5,4.0201,2.27649
1.5,4.52261,2.5776
1.5,5.02513,2.7086
1.5,5.52764,2.65561
1.5,6.03015,2.44916
1.5,6.53266,2.14423
1.5,7.03518,1.79758
1.5,7.53769,1.45472
1.5,8.0402,1.14612
1.5,8.54271,0.887
1.5,9.04523,0.67783
1.5,9.54774,0.5068
1.5,10.05025,0.35582
1.5,10.55276,0.20718
1.5,11.05528,0.04784
1.5,11.55779,-0.12942
1.5,12.0603,-0.32637
1.5,12.56281,-0.53997
1.5,13.06533,-0.7631
1.5,13.56784,-0.98543
1.5,14.07035,-1.19474
1.5,14.57286,-1.37868
1.5,15.07538,-1.52677
1.5,15.57789,-1.6323
1.5,16.0804,-1.69377
1.5,16.58291,-1.71559
1.5,17.08543,-1.70787
1.5,17.58794,-1.68525
1.5,18.09045,-1.66498
1.5,18.59296,-1.66422
1.5,19.09548,-1.69721
1.5,19.59799,-1.77251
1.5,20.1005,-1.8907
1.5,20.60302,-2.0427
1.5,21.10553,-2.20908
1.5,21.60804,-2.36153
1.5,22.11055,-2.46797
1.5,22.61307,-2.50181
1.5,23.11558,-2.45194
1.5,23.61809,-2.32732
1.5,24.1206,-2.15188
1.5,24.62312,-1.95341
1.5,25.12563,-1.75386
1.5,25.62814,-1.56564
1.5,26.13065,-1.39299
1.5,26.63317,-1.23546
1.5,27.13568,-1.09153
1.5,27.63819,-0.96127
1.5,28.1407,-0.84782
1.5,28.64322,-0.75726
1.5,29.14573,-0.69632
1.5,29.64824,-0.66882
1.5,30.15075,-0.67323
1.5,30.65327,-0.70282
1.5,31.15578,-0.74719
1.5,31.65829,-0.79338
1.5,32.1608,-0.82633
1.5,32.66332,-0.82972
1.5,33.16583,-0.78751
1.5,33.66834,-0.68608
1.5,34.17085,-0.51695
1.5,34.67337,-0.27982
1.5,35.17588,0.01369
1.5,35.67839,0.3356
1.5,36.1809,0.63679
1.5,36.68342,0.84507
1.5,37.18593,0.87371
2,0.50251,-0.43039
2,1.00503,-0.42132
2,1.50754,-0.34005
2,2.01005,-0.1632
2,2.51256,0.12932
2,3.01508,0.54544
2,3.51759,1.06853
2,4.0201,1.64625
2,4.52261,2.19195
2,5.02513,2.60828
2,5.52764,2.82481
2,6.03015,2.82398
2,6.53266,2.63838
2,7.03518,2.328
2,7.53769,1.9577
2,8.0402,1.5839
2,8.54271,1.24768
2,9.04523,0.97035
2,9.54774,0.75269
2,10.05025,0.5808
2,10.55276,0.43536
2,11.05528,0.29847
2,11.55779,0.1567
2,12.0603,0.00155
2,12.56281,-0.17099
2,13.06533,-0.36091
2,13.56784,-0.56481
2,14.07035,-0.77647
2,14.57286,-0.98784
2,15.07538,-1.19016
2,15.57789,-1.37532
2,16.0804,-1.53715
2,16.58291,-1.67257
2,17.08543,-1.78227
2,17.58794,-1.87075
2,18.09045,-1.94543
2,18.59296,-2.01482
2,19.09548,-2.0861
2,19.59799,-2.16257
2,20.1005,-2.24165
2,20.60302,-2.31406
2,21.10553,-2.36455
2,21.60804,-2.37494
2,22.11055,-2.32946
2,22.61307,-2.22131
2,23.11558,-2.05692
2,23.61809,-1.85475
2,24.1206,-1.63847
2,24.62312,-1.429
2,25.12563,-1.23979
2,25.62814,-1.07639
2,26.13065,-0.93881
2,26.63317,-0.82445
2,27.13568,-0.73077
2,27.63819,-0.65687
2,28.1407,-0.60411
2,28.64322,-0.57535
2,29.14573,-0.57279
2,29.64824,-0.59515
2,30.15075,-0.63606
2,30.65327,-0.68453
2,31.15578,-0.72679
2,31.65829,-0.74792
2,32.1608,-0.73308
2,32.66332,-0.66877
2,33.16583,-0.54445
2,33.66834,-0.35483
2,34.17085,-0.10301
2,34.67337,0.19533
2,35.17588,0.50704
2,35.67839,0.77746
2,36.1809,0.93081
2,36.68342,0.88162
2,37.18593,0.56412
2.5,0.50251,-1.08506
2.5,1.00503,-1.06365
2.5,1.50754,-1.00236
2.5,2.01005,-0.8801
2.5,2.51256,-0.66967
2.5,3.01508,-0.34225
2.5,3.51759,0.12178
2.5,4.0201,0.71501
2.5,4.52261,1.38577
2.5,5.02513,2.03806
2.5,5.52764,2.56005
2.5,6.03015,2.86751
2.5,6.53266,2.9318
2.5,7.03518,2.77831
2.5,7.53769,2.46705
2.5,8.0402,2.07231
2.5,8.54271,1.66602
2.5,9.04523,1.30248
2.5,9.54774,1.00805
2.5,10.05025,0.78265
2.5,10.55276,0.61069
2.5,11.05528,0.47229
2.5,11.55779,0.3494
2.5,12.0603,0.22798
2.5,12.56281,0.09821
2.5,13.06533,-0.04587
2.5,13.56784,-0.20681
2.5,14.07035,-0.38419
2.5,14.57286,-0.5751
2.5,15.07538,-0.77468
2.5,15.57789,-0.97676
2.5,16.0804,-1.17472
2.5,16.58291,-1.36242
2.5,17.08543,-1.53498
2.5,17.58794,-1.68932
2.5,18.09045,-1.82416
2.5,18.59296,-1.93929
2.5,19.09548,-2.03432
2.5,19.59799,-2.10738
2.5,20.1005,-2.15419
2.5,20.60302,-2.16802
2.5,21.10553,-2.14089
2.5,21.60804,-2.06611
2.5,22.11055,-1.9417
2.5,22.61307,-1.77339
2.5,23.11558,-1.57495
2.5,23.61809,-1.36499
2.5,24.1206,-1.16167
2.5,24.62312,-0.97838
2.5,25.12563,-0.82224
2.5,25.62814,-0.69516
2.5,26.13065,-0.59574
2.5,26.63317,-0.52123
2.5,27.13568,-0.46902
2.5,27.63819,-0.4375
2.5,28.1407,-0.42613
2.5,28.64322,-0.43462
2.5,29.14573,-0.46116
2.5,29.64824,-0.5006
2.5,30.15075,-0.54354
2.5,30.65327,-0.577
2.5,31.15578,-0.58634
2.5,31.65829,-0.55735
2.5,32.1608,-0.47793
2.5,32.66332,-0.33971
2.5,33.16583,-0.14003
2.5,33.66834,0.11515
2.5,34.17085,0.40715
2.5,34.67337,0.69961
2.5,35.17588,0.93483
2.5,35.67839,1.03607
2.5,36.1809,0.92165
2.5,36.68342,0.53489
2.5,37.18593,-0.11499
3,0.50251,-1.43308
3,1.00503,-1.38957
3,1.50754,-1.34047
3,2.01005,-1.27386
3,2.51256,-1.16766
3,3.01508,-0.98846
3,3.51759,-0.69523
3,4.0201,-0.25213
3,4.52261,0.3484
3,5.02513,1.06243
3,5.52764,1.79174
3,6.03015,2.41304
3,6.53266,2.82307
3,7.03518,2.97031
3,7.53769,2.86228
3,8.0402,2.55649
3,8.54271,2.14198
3,9.04523,1.71144
3,9.54774,1.3316
3,10.05025,1.0301
3,10.55276,0.80397
3,11.05528,0.63583
3,11.55779,0.50553
3,12.0603,0.39531
3,12.56281,0.2912
3,13.06533,0.18288
3,13.56784,0.06327
3,14.07035,-0.07184
3,14.57286,-0.22396
3,15.07538,-0.39213
3,15.57789,-0.57313
3,16.0804,-0.76191
3,16.58291,-0.95216
3,17.08543,-1.137
3,17.58794,-1.3096
3,18.09045,-1.46356
3,18.59296,-1.59305
3,19.09548,-1.69272
3,19.59799,-1.75768
3,20.1005,-1.78351
3,20.60302,-1.76675
3,21.10553,-1.70567
3,21.60804,-1.60167
3,22.11055,-1.46054
3,22.61307,-1.29289
3,23.11558,-1.11286
3,23.61809,-0.93509
3,24.1206,-0.77153
3,24.62312,-0.62975
3,25.12563,-0.51304
3,25.62814,-0.42167
3,26.13065,-0.35417
3,26.63317,-0.30835
3,27.13568,-0.2819
3,27.63819,-0.27265
3,28.1407,-0.27837
3,28.64322,-0.29606
3,29.14573,-0.32091
3,29.64824,-0.34536
3,30.15075,-0.35893
3,30.65327,-0.34914
3,31.15578,-0.30327
3,31.65829,-0.21057
3,32.1608,-0.06429
3,32.66332,0.13602
3,33.16583,0.38177
3,33.66834,0.65151
3,34.17085,0.90668
3,34.67337,1.08905
3,35.17588,1.12477
3,35.67839,0.94045
3,36.1809,0.49298
3,36.68342,-0.19507
3,37.18593,-1.0155
3.5,0.50251,-1.43896
3.5,1.00503,-1.3771
3.5,1.50754,-1.33508
3.5,2.01005,-1.31149
3.5,2.51256,-1.2958
3.5,3.01508,-1.26393
3.5,3.51759,-1.17523
3.5,4.0201,-0.97517
3.5,4.52261,-0.60952
3.5,5.02513,-0.05177
3.5,5.52764,0.66828
3.5,6.03015,1.45699
3.5,6.53266,2.18123
3.5,7.03518,2.71102
3.5,7.53769,2.95916
3.5,8.0402,2.9077
3.5,8.54271,2.61559
3.5,9.04523,2.19519
3.5,9.54774,1.76045
3.5,10.05025,1.38321
3.5,10.55276,1.08678
3.5,11.05528,0.8646
3.5,11.55779,0.69905
3.5,12.0603,0.57148
3.5,12.56281,0.46585
3.5,13.06533,0.36938
3.5,13.56784,0.27221
3.5,14.07035,0.16716
3.5,14.57286,0.04952
3.5,15.07538,-0.08288
3.5,15.57789,-0.22965
3.5,16.0804,-0.38798
3.5,16.58291,-0.55295
3.5,17.08543,-0.71806
3.5,17.58794,-0.87576
3.5,18.09045,-1.01799
3.5,18.59296,-1.13687
3.5,19.09548,-1.22533
3.5,19.59799,-1.27784
3.5,20.1005,-1.291
3.5,20.60302,-1.26399
3.5,21.10553,-1.1989
3.5,21.60804,-1.10095
3.5,22.11055,-0.97848
3.5,22.61307,-0.84213
3.5,23.11558,-0.70325
3.5,23.61809,-0.57173
3.5,24.1206,-0.45443
3.5,24.62312,-0.35488
3.5,25.12563,-0.27401
3.5,25.62814,-0.21125
3.5,26.13065,-0.16534
3.5,26.63317,-0.13456
3.5,27.13568,-0.11677
3.5,27.63819,-0.10929
3.5,28.1407,-0.10861
3.5,28.64322,-0.11
3.5,29.14573,-0.10705
3.5,29.64824,-0.09162
3.5,30.15075,-0.05427
3.5,30.65327,0.01461
3.5,31.15578,0.12308
3.5,31.65829,0.27551
3.5,32.1608,0.46994
3.5,32.66332,0.69512
3.5,33.16583,0.92698
3.5,33.66834,1.12536
3.5,34.17085,1.23327
3.5,34.67337,1.18303
3.5,35.17588,0.91384
3.5,35.67839,0.40044
3.5,36.1809,-0.3179
3.5,36.68342,-1.12777
3.5,37.18593,-1.86764
4,0.50251,-1.18299
4,1.00503,-1.11591
4,1.50754,-1.0816
4,2.01005,-1.08618
4,2.51256,-1.13004
4,3.01508,-1.20301
4,3.51759,-1.27848
4,4.0201,-1.30872
4,4.52261,-1.22675
4,5.02513,-0.96146
4,5.52764,-0.46734
4,6.03015,0.2438
4,6.53266,1.08854
4,7.03518,1.9247
4,7.53769,2.58786
4,8.0402,2.94523
4,8.54271,2.95427
4,9.04523,2.68709
4,9.54774,2.28342
4,10.05025,1.86812
4,10.55276,1.50797
4,11.05528,1.22046
4,11.55779,0.99838
4,12.0603,0.82691
4,12.56281,0.69102
4,13.06533,0.57768
4,13.56784,0.47623
4,14.07035,0.37819
4,14.57286,0.27717
4,15.07538,0.169
4,15.57789,0.05183
4,16.0804,-0.07378
4,16.58291,-0.20501
4,17.08543,-0.33704
4,17.58794,-0.46358
4,18.09045,-0.57736
4,18.59296,-0.67106
4,19.09548,-0.73829
4,19.59799,-0.77459
4,20.1005,-0.77811
4,20.60302,-0.74983
4,21.10553,-0.6935
4,21.60804,-0.61522
4,22.11055,-0.52285
4,22.61307,-0.42487
4,23.11558,-0.32907
4,23.61809,-0.24123
4,24.1206,-0.16446
4,24.62312,-0.09956
4,25.12563,-0.04586
4,25.62814,-0.00203
4,26.13065,0.03345
4,26.63317,0.06229
4,27.13568,0.08667
4,27.63819,0.10956
4,28.1407,0.13497
4,28.64322,0.16808
4,29.14573,0.21509
4,29.64824,0.2827
4,30.15075,0.37704
4,30.65327,0.50234
4,31.15578,0.65911
4,31.65829,0.84182
4,32.1608,1.03601
4,32.66332,1.21518
4,33.16583,1.33861
4,33.66834,1.35255
4,34.17085,1.19841
4,34.67337,0.83119
4,35.17588,0.2458
4,35.67839,-0.50092
4,36.1809,-1.29041
4,36.68342,-1.97403
4,37.18593,-2.42539
4.5,0.50251,-0.79794
4.5,1.00503,-0.74164
4.5,1.50754,-0.72088
4.5,2.01005,-0.74441
4.5,2.51256,-0.81872
4.5,3.01508,-0.94424
4.5,3.51759,-1.11002
4.5,4.0201,-1.28706
4.5,4.52261,-1.42305
4.5,5.02513,-1.44377
4.5,5.52764,-1.2675
4.5,6.03015,-0.83267
4.5,6.53266,-0.12996
4.5,7.03518,0.77287
4.5,7.53769,1.72446
4.5,8.0402,2.51834
4.5,8.54271,2.97416
4.5,9.04523,3.03916
4.5,9.54774,2.81051
4.5,10.05025,2.44546
4.5,10.55276,2.06421
4.5,11.05528,1.72442
4.5,11.55779,1.4414
4.5,12.0603,1.2113
4.5,12.56281,1.02428
4.5,13.06533,0.86993
4.5,13.56784,0.739
4.5,14.07035,0.62363
4.5,14.57286,0.51742
4.5,15.07538,0.41544
4.5,15.57789,0.31445
4.5,16.0804,0.21307
4.5,16.58291,0.11191
4.5,17.08543,0.01347
4.5,17.58794,-0.07812
4.5,18.09045,-0.15776
4.5,18.59296,-0.2202
4.5,19.09548,-0.26116
4.5,19.59799,-0.27819
4.5,20.1005,-0.27114
4.5,20.60302,-0.24219
4.5,21.10553,-0.19546
4.5,21.60804,-0.13644
4.5,22.11055,-0.07125
4.5,22.61307,-0.00574
4.5,23.11558,0.05551
4.5,23.61809,0.10988
4.5,24.1206,0.15685
4.5,24.62312,0.1976
4.5,25.12563,0.23414
4.5,25.62814,0.26868
4.5,26.13065,0.3033
4.5,26.63317,0.34006
4.5,27.13568,0.38125
4.5,27.63819,0.4297
4.5,28.1407,0.48889
4.5,28.64322,0.56278
4.5,29.14573,0.65528
4.5,29.64824,0.76921
4.5,30.15075,0.90488
4.5,30.65327,1.05834
4.5,31.15578,1.21949
4.5,31.65829,1.36997
4.5,32.1608,1.48108
4.5,32.66332,1.51308
4.5,33.16583,1.4181
4.5,33.66834,1.14986
4.5,34.17085,0.68159
4.5,34.67337,0.02839
4.5,35.17588,-0.73796
4.5,35.67839,-1.49704
4.5,36.1809,-2.11478
4.5,36.68342,-2.4899
4.5,37.18593,-2.58643
5,0.50251,-0.41334
5,1.00503,-0.38242
5,1.50754,-0.38317
5,2.01005,-0.42264
5,2.51256,-0.50792
5,3.01508,-0.64399
5,3.51759,-0.83035
5,4.0201,-1.05583
5,4.52261,-1.29231
5,5.02513,-1.48923
5,5.52764,-1.57371
5,6.03015,-1.46032
5,6.53266,-1.07266
5,7.03518,-0.37623
5,7.53769,0.57992
5,8.0402,1.63052
5,8.54271,2.52236
5,9.04523,3.04266
5,9.54774,3.15328
5,10.05025,2.97539
5,10.55276,2.66381
5,11.05528,2.32401
5,11.55779,2.00602
5,12.0603,1.72632
5,12.56281,1.48624
5,13.06533,1.28171
5,13.56784,1.10748
5,14.07035,0.95844
5,14.57286,0.82992
5,15.07538,0.71775
5,15.57789,0.61841
5,16.0804,0.52934
5,16.58291,0.44928
5,17.08543,0.37848
5,17.58794,0.31851
5,18.09045,0.2718
5,18.59296,0.24079
5,19.09548,0.22704
5,19.59799,0.23063
5,20.1005,0.25001
5,20.60302,0.28221
5,21.10553,0.32328
5,21.60804,0.36888
5,22.11055,0.41477
5,22.61307,0.45755
5,23.11558,0.49515
5,23.61809,0.52724
5,24.1206,0.55511
5,24.62312,0.58128
5,25.12563,0.60882
5,25.62814,0.64079
5,26.13065,0.67995
5,26.63317,0.72865
5,27.13568,0.7889
5,27.63819,0.86249
5,28.1407,0.95089
5,28.64322,1.05489
5,29.14573,1.1737
5,29.64824,1.30369
5,30.15075,1.43675
5,30.65327,1.55855
5,31.15578,1.64727
5,31.65829,1.67301
5,32.1608,1.59903
5,32.66332,1.38636
5,33.16583,1.00407
5,33.66834,0.44501
5,34.17085,-0.25735
5,34.67337,-1.02162
5,35.17588,-1.73179
5,35.67839,-2.27185
5,36.1809,-2.56519
5,36.68342,-2.5966
5,37.18593,-2.40746
5.5,0.50251,-0.12966
5.5,1.00503,-0.13378
5.5,1.50754,-0.16181
5.5,2.01005,-0.21632
5.5,2.51256,-0.30107
5.5,3.01508,-0.42055
5.5,3.51759,-0.57858
5.5,4.0201,-0.77568
5.5,4.52261,-1.0048
5.5,5.02513,-1.24504
5.5,5.52764,-1.45512
5.5,6.03015,-1.56936
5.5,6.53266,-1.50081
5.5,7.03518,-1.15677
5.5,7.53769,-0.47614
5.5,8.0402,0.50569
5.5,8.54271,1.60092
5.5,9.04523,2.52127
5.5,9.54774,3.05976
5.5,10.05025,3.21086
5.5,10.55276,3.10038
5.5,11.05528,2.86098
5.5,11.55779,2.57872
5.5,12.0603,2.29698
5.5,12.56281,2.03423
5.5,13.06533,1.79716
5.5,13.56784,1.58774
5.5,14.07035,1.40612
5.5,14.57286,1.25149
5.5,15.07538,1.1222
5.5,15.57789,1.01594
5.5,16.0804,0.93013
5.5,16.58291,0.86255
5.5,17.08543,0.81174
5.5,17.58794,0.77703
5.5,18.09045,0.75816
5.5,18.59296,0.75464
5.5,19.09548,0.76515
5.5,19.59799,0.78744
5.5,20.1005,0.81845
5.5,20.60302,0.85471
5.5,21.10553,0.89275
5.5,21.60804,0.92943
5.5,22.11055,0.96228
5.5,22.61307,0.9898
5.5,23.11558,1.01175
5.5,23.61809,1.0293
5.5,24.1206,1.04488
5.5,24.62312,1.06183
5.5,25.12563,1.08383
5.5,25.62814,1.11439
5.5,26.13065,1.15638
5.5,26.63317,1.21172
5.5,27.13568,1.2812
5.5,27.63819,1.36423
5.5,28.1407,1.45854
5.5,28.64322,1.55962
5.5,29.14573,1.65983
5.5,29.64824,1.74729
5.5,30.15075,1.80474
5.5,30.65327,1.80895
5.5,31.15578,1.73142
5.5,31.65829,1.54132
5.5,32.1608,1.2115
5.5,32.66332,0.72816
5.5,33.16583,0.10312
5.5,33.66834,-0.61588
5.5,34.17085,-1.34472
5.5,34.67337,-1.97911
5.5,35.17588,-2.42521
5.5,35.67839,-2.63037
5.5,36.1809,-2.59672
5.5,36.68342,-2.37194
5.5,37.18593,-2.02641
6,0.50251,-0.00869
6,1.00503,-0.04969
6,1.50754,-0.10422
6,2.01005,-0.16966
6,2.51256,-0.24518
6,3.01508,-0.33228
6,3.51759,-0.43505
6,4.0201,-0.55964
6,4.52261,-0.71251
6,5.02513,-0.8962
6,5.52764,-1.10204
6,6.03015,-1.30088
6,6.53266,-1.43488
6,7.03518,-1.41477
6,7.53769,-1.13194
6,8.0402,-0.50462
6,8.54271,0.43389
6,9.04523,1.477
6,9.54774,2.34383
6,10.05025,2.87333
6,10.55276,3.08225
6,11.05528,3.07204
6,11.55779,2.93952
6,12.0603,2.74879
6,12.56281,2.53622
6,13.06533,2.32179
6,13.56784,2.11724
6,14.07035,1.9304
6,14.57286,1.76659
6,15.07538,1.62889
6,15.57789,1.51824
6,16.0804,1.43387
6,16.58291,1.37409
6,17.08543,1.33682
6,17.58794,1.31987
6,18.09045,1.32071
6,18.59296,1.33622
6,19.09548,1.36267
6,19.59799,1.39595
6,20.1005,1.43207
6,20.60302,1.46758
6,21.10553,1.49975
6,21.60804,1.52669
6,22.11055,1.54738
6,22.61307,1.56171
6,23.11558,1.57057
6,23.61809,1.5759
6,24.1206,1.58046
6,24.62312,1.5876
6,25.12563,1.60075
6,25.62814,1.6229
6,26.13065,1.65598
6,26.63317,1.70029
6,27.13568,1.75393
6,27.63819,1.8124
6,28.1407,1.86822
6,28.64322,1.91051
6,29.14573,1.92464
6,29.64824,1.89215
6,30.15075,1.79113
6,30.65327,1.59811
6,31.15578,1.29173
6,31.65829,0.85886
6,32.1608,0.30262
6,32.66332,-0.34972
6,33.16583,-1.04256
6,33.66834,-1.69677
6,34.17085,-2.22604
6,34.67337,-2.5613
6,35.17588,-2.67226
6,35.67839,-2.57421
6,36.1809,-2.31747
6,36.68342,-1.96697
6,37.18593,-1.58369
6.5,0.50251,-0.0683
6.5,1.00503,-0.13762
6.5,1.50754,-0.20869
6.5,2.01005,-0.27513
6.5,2.51256,-0.33241
6.5,3.01508,-0.37908
6.5,3.51759,-0.4177
6.5,4.0201,-0.45575
6.5,4.52261,-0.50591
6.5,5.02513,-0.58435
6.5,5.52764,-0.70553
6.5,6.03015,-0.87318
6.5,6.53266,-1.06919
6.5,7.03518,-1.24264
6.5,7.53769,-1.30265
6.5,8.0402,-1.12855
6.5,8.54271,-0.62651
6.5,9.04523,0.17013
6.5,9.54774,1.06791
6.5,10.05025,1.8408
6.5,10.55276,2.37567
6.5,11.05528,2.68001
6.5,11.55779,2.81169
6.5,12.0603,2.82831
6.5,12.56281,2.77193
6.5,13.06533,2.67094
6.5,13.56784,2.54541
6.5,14.07035,2.41093
6.5,14.57286,2.28013
6.5,15.07538,2.16266
6.5,15.57789,2.06495
6.5,16.0804,1.99028
6.5,16.58291,1.93947
6.5,17.08543,1.91143
6.5,17.58794,1.90364
6.5,18.09045,1.91227
6.5,18.59296,1.9326
6.5,19.09548,1.9595
6.5,19.59799,1.98828
6.5,20.1005,2.01516
6.5,20.60302,2.03756
6.5,21.10553,2.05402
6.5,21.60804,2.06399
6.5,22.11055,2.06755
6.5,22.61307,2.06533
6.5,23.11558,2.0585
6.5,23.61809,2.04872
6.5,24.1206,2.03804
6.5,24.62312,2.02868
6.5,25.12563,2.02261
6.5,25.62814,2.02092
6.5,26.13065,2.02313
6.5,26.63317,2.02652
6.5,27.13568,2.02548
6.5,27.63819,2.01115
6.5,28.1407,1.97136
6.5,28.64322,1.89097
6.5,29.14573,1.75279
6.5,29.64824,1.53914
6.5,30.15075,1.23457
6.5,30.65327,0.82957
6.5,31.15578,0.32555
6.5,31.65829,-0.26016
6.5,32.1608,-0.89073
6.5,32.66332,-1.51053
6.5,33.16583,-2.05245
6.5,33.66834,-2.45211
6.5,34.17085,-2.66516
6.5,34.67337,-2.68036
6.5,35.17588,-2.52165
6.5,35.67839,-2.23804
6.5,36.1809,-1.88721
6.5,36.68342,-1.52093
6.5,37.18593,-1.17721
7,0.50251,-0.2776
7,1.00503,-0.35716
7,1.50754,-0.4272
7,2.01005,-0.48023
7,2.51256,-0.51054
7,3.01508,-0.51514
7,3.51759,-0.49487
7,4.0201,-0.45592
7,4.52261,-0.41137
7,5.02513,-0.38189
7,5.52764,-0.3936
7,6.03015,-0.47174
7,6.53266,-0.6307
7,7.03518,-0.86218
7,7.53769,-1.12142
7,8.0402,-1.31436
7,8.54271,-1.30725
7,9.04523,-0.99447
7,9.54774,-0.39763
7,10.05025,0.33111
7,10.55276,1.02523
7,11.05528,1.59344
7,11.55779,2.01703
7,12.0603,2.31178
7,12.56281,2.50125
7,13.06533,2.60694
7,13.56784,2.6476
7,14.07035,2.64077
7,14.57286,2.6034
7,15.07538,2.55106
7,15.57789,2.49652
7,16.0804,2.44888
7,16.58291,2.41334
7,17.08543,2.39159
7,17.58794,2.38229
7,18.09045,2.38204
7,18.59296,2.38636
7,19.09548,2.39096
7,19.59799,2.39259
7,20.1005,2.38949
7,20.60302,2.38
7,21.10553,2.36797
7,21.60804,2.35055
7,22.11055,2.32955
7,22.61307,2.30545
7,23.11558,2.27853
7,23.61809,2.24897
7,24.1206,2.21681
7,24.62312,2.18177
7,25.12563,2.14295
7,25.62814,2.09832
7,26.13065,2.04413
7,26.63317,1.97437
7,27.13568,1.88041
7,27.63819,1.7512
7,28.1407,1.57406
7,28.64322,1.33611
7,29.14573,1.02651
7,29.64824,0.63928
7,30.15075,0.17655
7,30.65327,-0.34838
7,31.15578,-0.90903
7,31.65829,-1.46606
7,32.1608,-1.97081
7,32.66332,-2.37277
7,33.16583,-2.63008
7,33.66834,-2.72007
7,34.17085,-2.64589
7,34.67337,-2.4355
7,35.17588,-2.13333
7,35.67839,-1.78818
7,36.1809,-1.4426
7,36.68342,-1.12712
7,37.18593,-0.85958
