x,t,u
1,26.13065,-1.94997
1,26.63317,-1.83945
1,27.13568,-1.03216
1,27.63819,-1.16507
1,28.1407,-1.05643
1,28.64322,-1.2099
1,29.14573,-0.71521
1,29.64824,-0.94113
1,30.15075,-0.68791
1,30.65327,-0.84812
1,31.15578,-0.50689
1,31.65829,-0.57501
1,32.1608,-0.84232
1,32.66332,-0.72973
1,33.16583,-1.16275
1,33.66834,-1.25833
1,34.17085,-0.66329
1,34.67337,-0.59424
1,35.17588,-0.24766
1,35.67839,0.51649
1,36.1809,0.46508
1,36.68342,0.30529
1,37.18593,1.13536
1.5,0.50251,0.00471
1.5,1.00503,0.25394
1.5,1.50754,0.46675
1.5,2.01005,1.16059
1.5,2.51256,0.81147
1.5,3.01508,1.19425
1.5,3.51759,1.83679
1.5,4.0201,2.09655
1.5,4.52261,2.88316
1.5,5.02513,2.41572
1.5,5.52764,2.34441
1.5,6.03015,2.33042
1.5,6.53266,2.00916
1.5,7.03518,2.32088
1.5,7.53769,1.71221
1.5,8.0402,1.16986
1.5,8.54271,0.55465
1.5,9.04523,0.90683
1.5,9.54774,0.23553
1.5,10.05025,-0.06314
1.5,10.55276,0.52938
1.5,11.05528,0.1338
1.5,11.55779,0.12032
1.5,12.0603,-0.23993
1.5,12.56281,-0.30759
1.5,13.06533,-0.93966
1.5,13.56784,-1.26592
1.5,14.07035,-1.00988
1.5,14.57286,-1.59657
1.5,15.07538,-1.71379
1.5,15.57789,-1.75585
1.5,16.0804,-1.68903
1.5,16.58291,-1.8116
1.5,17.08543,-2.08077
1.5,17.58794,-1.85981
1.5,18.09045,-2.26799
1.5,18.59296,-1.49465
1.5,19.09548,-2.1317
1.5,19.59799,-2.07202
1.5,20.1005,-1.87655
1.5,20.60302,-2.24328
1.5,21.10553,-1.79061
1.5,21.60804,-2.71216
1.5,22.11055,-2.39555
1.5,22.61307,-2.51246
1.5,23.11558,-2.76874
1.5,23.61809,-2.1854
1.5,24.1206,-2.19841
1.5,24.62312,-1.74409
1.5,25.12563,-1.53052
1.5,25.62814,-0.97896
1.5,26.13065,-1.03051
1.5,26.63317,-1.33558
1.5,27.13568,-1.15645
1.5,27.63819,-0.66303
1.5,28.1407,-0.67011
1.5,28.64322,-0.58365
1.5,29.14573,-1.13485
1.5,29.64824,-0.67541
1.5,30.15075,-0.87339
1.5,30.65327,-0.6269
1.5,31.15578,-0.77381
1.5,31.65829,-0.54653
1.5,32.1608,-0.74029
1.5,32.66332,-0.61646
1.5,33.16583,-0.914
1.5,33.66834,-0.94222
1.5,34.17085,-0.62816
1.5,34.67337,-0.28444
1.5,35.17588,0.11652
1.5,35.67839,0.94834
1.5,36.1809,0.62533
1.5,36.68342,0.58581
1.5,37.18593,0.77988
2,0.50251,-0.55612
2,1.00503,-0.29074
2,1.50754,-0.75793
2,2.01005,-0.14604
2,2.51256,0.17176
2,3.01508,0.6084
2,3.51759,0.90653
2,4.0201,1.58172
2,4.52261,1.80573
2,5.02513,2.47449
2,5.52764,2.67758
2,6.03015,2.93682
2,6.53266,2.32481
2,7.03518,2.53987
2,7.53769,2.36302
2,8.0402,1.0225
2,8.54271,1.36328
2,9.04523,1.15393
2,9.54774,0.57981
2,10.05025,0.47306
2,10.55276,0.39932
2,11.05528,0.21771
2,11.55779,0.0729
2,12.0603,-0.453
2,12.56281,0.14153
2,13.06533,-0.06811
2,13.56784,-0.7854
2,14.07035,-1.17418
2,14.57286,-0.84653
2,15.07538,-1.34632
2,15.57789,-1.33682
2,16.0804,-1.62376
2,16.58291,-1.48502
2,17.08543,-1.59384
2,17.58794,-2.06754
2,18.09045,-2.32061
2,18.59296,-2.44413
2,19.09548,-1.92056
2,19.59799,-2.485
2,20.1005,-2.3791
2,20.60302,-2.47578
2,21.10553,-2.37881
2,21.60804,-2.90007
2,22.11055,-2.27826
2,22.61307,-2.07922
2,23.11558,-2.03294
2,23.61809,-1.93907
2,24.1206,-1.61205
2,24.62312,-1.32078
2,25.12563,-1.99174
2,25.62814,-0.54593
2,26.13065,-0.83301
2,26.63317,-1.00139
2,27.13568,-0.8368
2,27.63819,-0.52296
2,28.1407,-0.63559
2,28.64322,-1.12609
2,29.14573,-0.01289
2,29.64824,-0.62513
2,30.15075,-0.35938
2,30.65327,-0.87222
2,31.15578,-0.31011
2,31.65829,-0.67026
2,32.1608,-0.56795
2,32.66332,-0.95225
2,33.16583,-0.21598
2,33.66834,-0.16775
2,34.17085,0.25006
2,34.67337,0.02498
2,35.17588,0.37658
2,35.67839,1.4023
2,36.1809,0.64333
2,36.68342,0.84475
2,37.18593,0.87245
2.5,0.50251,-1.05856
2.5,1.00503,-0.90555
2.5,1.50754,-1.1107
2.5,2.01005,-0.77974
2.5,2.51256,-1.02401
2.5,3.01508,0.10745
2.5,3.51759,0.08973
2.5,4.0201,0.53054
2.5,4.52261,1.5665
2.5,5.02513,1.91311
2.5,5.52764,2.19819
2.5,6.03015,2.50226
2.5,6.53266,3.11996
2.5,7.03518,2.73504
2.5,7.53769,2.43079
2.5,8.0402,2.3646
2.5,8.54271,1.36042
2.5,9.04523,1.10432
2.5,9.54774,0.90367
2.5,10.05025,0.80824
2.5,10.55276,0.59926
2.5,11.05528,0.39448
2.5,11.55779,0.33269
2.5,12.0603,0.19888
2.5,12.56281,-0.09695
2.5,13.06533,-0.26636
2.5,13.56784,-0.13236
2.5,14.07035,-0.62581
2.5,14.57286,-0.88899
2.5,15.07538,-0.85938
2.5,15.57789,-1.01952
2.5,16.0804,-0.56268
2.5,16.58291,-1.55354
2.5,17.08543,-1.27916
2.5,17.58794,-1.48668
2.5,18.09045,-2.14661
2.5,18.59296,-1.72958
2.5,19.09548,-2.3554
2.5,19.59799,-2.82857
2.5,20.1005,-1.98975
2.5,20.60302,-2.64423
2.5,21.10553,-2.0186
2.5,21.60804,-2.25161
2.5,22.11055,-1.49161
2.5,22.61307,-1.4836
2.5,23.11558,-1.69791
2.5,23.61809,-1.55154
2.5,24.1206,-1.49094
2.5,24.62312,-1.09796
2.5,25.12563,-0.89828
2.5,25.62814,-0.79407
2.5,26.13065,-0.55324
2.5,26.63317,-0.36433
2.5,27.13568,-0.37419
2.5,27.63819,-0.64474
2.5,28.1407,-0.81608
2.5,28.64322,-0.06454
2.5,29.14573,-0.64814
2.5,29.64824,-0.67751
2.5,30.15075,-0.68489
2.5,30.65327,-1.07685
2.5,31.15578,-0.71597
2.5,31.65829,-0.68744
2.5,32.1608,-0.30969
2.5,32.66332,-0.15029
2.5,33.16583,-0.13901
2.5,33.66834,0.36787
2.5,34.17085,0.49935
2.5,34.67337,0.69535
2.5,35.17588,0.97847
2.5,35.67839,0.98436
2.5,36.1809,0.81456
2.5,36.68342,0.46228
2.5,37.18593,-0.42092
3,0.50251,-1.35703
3,1.00503,-1.65891
3,1.50754,-1.11221
3,2.01005,-1.34152
3,2.51256,-1.15424
3,3.01508,-0.85453
3,3.51759,-0.52075
3,4.0201,-0.6781
3,4.52261,0.29228
3,5.02513,1.30115
3,5.52764,1.3312
3,6.03015,2.51808
3,6.53266,2.21134
3,7.03518,2.69299
3,7.53769,2.87276
3,8.0402,2.10718
3,8.54271,1.8747
3,9.04523,1.31227
3,9.54774,1.77859
3,10.05025,1.07464
3,10.55276,0.95782
3,11.05528,0.57544
3,11.55779,0.40967
3,12.0603,-0.04309
3,12.56281,0.21205
3,13.06533,-0.02364
3,13.56784,0.29594
3,14.07035,0.23764
3,14.57286,0.17379
3,15.07538,-0.16091
3,15.57789,-0.73549
3,16.0804,-1.06455
3,16.58291,-0.74423
3,17.08543,-1.04037
3,17.58794,-1.78924
3,18.09045,-1.36715
3,18.59296,-1.37215
3,19.09548,-1.67674
3,19.59799,-1.80787
3,20.1005,-2.00256
3,20.60302,-2.15906
3,21.10553,-1.48862
3,21.60804,-1.68551
3,22.11055,-1.52386
3,22.61307,-0.82296
3,23.11558,-0.92722
3,23.61809,-0.83452
3,24.1206,-0.733
3,24.62312,-0.21751
3,25.12563,-0.04668
3,25.62814,-0.16958
3,26.13065,-0.19626
3,26.63317,-0.87642
3,27.13568,-0.24835
3,27.63819,-0.30794
3,28.1407,-0.25289
3,28.64322,-0.0403
3,29.14573,-1.06393
3,29.64824,-0.49976
3,30.15075,-0.28573
3,30.65327,-0.47575
3,31.15578,-0.68755
3,31.65829,0.0251
3,32.1608,0.0108
3,32.66332,-0.12735
3,33.16583,0.46715
3,33.66834,0.87434
3,34.17085,0.90812
3,34.67337,1.30616
3,35.17588,1.14599
3,35.67839,0.83326
3,36.1809,0.17854
3,36.68342,-0.21838
3,37.18593,-0.9628
3.5,0.50251,-1.20142
3.5,1.00503,-1.40832
3.5,1.50754,-1.21102
3.5,2.01005,-1.5731
3.5,2.51256,-1.50806
3.5,3.01508,-1.29387
3.5,3.51759,-1.46126
3.5,4.0201,-0.75271
3.5,4.52261,-0.48391
3.5,5.02513,0.02392
3.5,5.52764,0.76019
3.5,6.03015,2.00511
3.5,6.53266,2.05407
3.5,7.03518,2.11397
3.5,7.53769,3.01322
3.5,8.0402,2.89397
3.5,8.54271,2.47524
3.5,9.04523,1.92972
3.5,9.54774,1.64133
3.5,10.05025,1.43239
3.5,10.55276,0.95041
3.5,11.05528,1.51888
3.5,11.55779,0.43855
3.5,12.0603,0.35638
3.5,12.56281,-0.15484
3.5,13.06533,0.43758
3.5,13.56784,-0.27465
3.5,14.07035,0.02086
3.5,14.57286,-0.02524
3.5,15.07538,-0.27537
3.5,15.57789,0.24194
3.5,16.0804,-0.11829
3.5,16.58291,-0.19519
3.5,17.08543,-0.95738
3.5,17.58794,-0.56967
3.5,18.09045,-0.88347
3.5,18.59296,-0.92766
3.5,19.09548,-0.94614
3.5,19.59799,-1.5243
3.5,20.1005,-1.40608
3.5,20.60302,-1.03005
3.5,21.10553,-1.91913
3.5,21.60804,-0.69053
3.5,22.11055,-0.82846
3.5,22.61307,-0.85453
3.5,23.11558,-0.64345
3.5,23.61809,-0.85105
3.5,24.1206,-0.54934
3.5,24.62312,-0.05648
3.5,25.12563,0.07803
3.5,25.62814,0.51998
3.5,26.13065,-0.18539
3.5,26.63317,-0.31317
3.5,27.13568,-0.25624
3.5,27.63819,-0.38539
3.5,28.1407,-0.12973
3.5,28.64322,-0.0062
3.5,29.14573,-0.11634
3.5,29.64824,0.20572
3.5,30.15075,-0.11779
3.5,30.65327,-0.07963
3.5,31.15578,-0.03457
3.5,31.65829,-0.16728
3.5,32.1608,0.04475
3.5,32.66332,0.37532
3.5,33.16583,1.27994
3.5,33.66834,1.36817
3.5,34.17085,1.60618
3.5,34.67337,0.82172
3.5,35.17588,0.37993
3.5,35.67839,0.22143
3.5,36.1809,-0.27022
3.5,36.68342,-0.99252
3.5,37.18593,-1.58342
4,0.50251,-1.1059
4,1.00503,-0.64328
4,1.50754,-1.14197
4,2.01005,-1.33381
4,2.51256,-1.586
4,3.01508,-1.44411
4,3.51759,-1.21281
4,4.0201,-1.54975
4,4.52261,-0.9727
4,5.02513,-0.57843
4,5.52764,-1.10999
4,6.03015,0.47814
4,6.53266,0.48114
4,7.03518,2.03359
4,7.53769,2.92006
4,8.0402,2.96282
4,8.54271,2.60721
4,9.04523,2.52832
4,9.54774,2.21246
4,10.05025,1.81869
4,10.55276,1.45295
4,11.05528,1.19065
4,11.55779,1.05628
4,12.0603,0.49914
4,12.56281,0.62538
4,13.06533,0.98945
4,13.56784,0.37191
4,14.07035,0.25781
4,14.57286,0.56959
4,15.07538,-0.52507
4,15.57789,0.37223
4,16.0804,-0.24516
4,16.58291,-0.16055
4,17.08543,-0.31092
4,17.58794,-0.20797
4,18.09045,-0.64993
4,18.59296,-0.85494
4,19.09548,-0.3863
4,19.59799,-1.41578
4,20.1005,-0.7726
4,20.60302,-1.1154
4,21.10553,-0.90004
4,21.60804,-0.06975
4,22.11055,-0.53494
4,22.61307,-0.37197
4,23.11558,-0.81225
4,23.61809,-0.43895
4,24.1206,-0.11115
4,24.62312,-0.00335
4,25.12563,0.12145
4,25.62814,0.00031
4,26.13065,0.17638
4,26.63317,0.18536
4,27.13568,-0.40957
4,27.63819,0.1196
4,28.1407,0.34323
4,28.64322,0.32806
4,29.14573,0.11641
4,29.64824,0.06421
4,30.15075,0.07375
4,30.65327,0.4668
4,31.15578,0.96641
4,31.65829,0.31247
4,32.1608,0.85705
4,32.66332,0.90606
4,33.16583,1.5515
4,33.66834,1.20222
4,34.17085,1.07077
4,34.67337,0.77235
4,35.17588,0.3666
4,35.67839,-0.60734
4,36.1809,-2.11655
4,36.68342,-1.82668
4,37.18593,-2.30632
4.5,0.50251,-0.85748
4.5,1.00503,-1.03564
4.5,1.50754,-0.62547
4.5,2.01005,-0.64156
4.5,2.51256,-0.9462
4.5,3.01508,-1.00302
4.5,3.51759,-1.36228
4.5,4.0201,-1.3355
4.5,4.52261,-1.84354
4.5,5.02513,-1.33059
4.5,5.52764,-1.52362
4.5,6.03015,-0.76809
4.5,6.53266,-0.51127
4.5,7.03518,0.61284
4.5,7.53769,1.69449
4.5,8.0402,2.06795
4.5,8.54271,3.00539
4.5,9.04523,2.93633
4.5,9.54774,2.33797
4.5,10.05025,2.09201
4.5,10.55276,2.22833
4.5,11.05528,1.9673
4.5,11.55779,1.40563
4.5,12.0603,1.32108
4.5,12.56281,1.08499
4.5,13.06533,0.95933
4.5,13.56784,1.08777
4.5,14.07035,0.21492
4.5,14.57286,0.70089
4.5,15.07538,0.31184
4.5,15.57789,0.25363
4.5,16.0804,0.1311
4.5,16.58291,0.01017
4.5,17.08543,-0.31908
4.5,17.58794,-0.0284
4.5,18.09045,0.29542
4.5,18.59296,-0.23542
4.5,19.09548,-0.26154
4.5,19.59799,-0.46459
4.5,20.1005,-0.303
4.5,20.60302,-0.11576
4.5,21.10553,-0.29587
4.5,21.60804,-0.25951
4.5,22.11055,0.03812
4.5,22.61307,-0.25471
4.5,23.11558,0.12399
4.5,23.61809,0.33235
4.5,24.1206,0.52568
4.5,24.62312,0.17309
4.5,25.12563,0.60504
4.5,25.62814,0.54922
4.5,26.13065,0.03312
4.5,26.63317,0.00974
4.5,27.13568,0.29854
4.5,27.63819,0.70876
4.5,28.1407,0.46929
4.5,28.64322,0.39988
4.5,29.14573,1.07626
4.5,29.64824,0.84703
4.5,30.15075,0.27552
4.5,30.65327,1.14435
4.5,31.15578,1.36053
4.5,31.65829,1.43116
4.5,32.1608,1.60305
4.5,32.66332,1.49483
4.5,33.16583,1.06054
4.5,33.66834,1.04932
4.5,34.17085,0.42513
4.5,34.67337,-0.22458
4.5,35.17588,-1.08052
4.5,35.67839,-1.37432
4.5,36.1809,-2.08823
4.5,36.68342,-2.61145
4.5,37.18593,-2.76254
5,0.50251,-0.41969
5,1.00503,-0.08973
5,1.50754,-0.92673
5,2.01005,-0.32043
5,2.51256,-0.65592
5,3.01508,-1.15511
5,3.51759,-1.35804
5,4.0201,-1.30339
5,4.52261,-1.23277
5,5.02513,-1.38263
5,5.52764,-1.82837
5,6.03015,-1.18449
5,6.53266,-0.68673
5,7.03518,-0.26881
5,7.53769,0.41953
5,8.0402,1.93547
5,8.54271,2.72723
5,9.04523,3.27791
5,9.54774,2.97524
5,10.05025,2.20664
5,10.55276,3.2379
5,11.05528,1.88713
5,11.55779,1.99632
5,12.0603,2.372
5,12.56281,1.57589
5,13.06533,1.53915
5,13.56784,0.70002
5,14.07035,0.47632
5,14.57286,0.68544
5,15.07538,1.01357
5,15.57789,0.52451
5,16.0804,0.31383
5,16.58291,0.50298
5,17.08543,0.67191
5,17.58794,-0.07337
5,18.09045,-0.05651
5,18.59296,0.0269
5,19.09548,0.52392
5,19.59799,0.29432
5,20.1005,0.82827
5,20.60302,0.53618
5,21.10553,0.31377
5,21.60804,0.71198
5,22.11055,0.47213
5,22.61307,0.26637
5,23.11558,0.67957
5,23.61809,0.33839
5,24.1206,0.47636
5,24.62312,0.94139
5,25.12563,0.58135
5,25.62814,0.42297
5,26.13065,0.55402
5,26.63317,1.00577
5,27.13568,0.63905
5,27.63819,0.75756
5,28.1407,0.8125
5,28.64322,1.10477
5,29.14573,1.06915
5,29.64824,0.86926
5,30.15075,1.19613
5,30.65327,1.30557
5,31.15578,1.98447
5,31.65829,1.89342
5,32.1608,1.7583
5,32.66332,1.2493
5,33.16583,0.78282
5,33.66834,0.30737
5,34.17085,-0.54263
5,34.67337,-0.34436
5,35.17588,-2.34074
5,35.67839,-2.11888
5,36.1809,-2.91357
5,36.68342,-2.6249
5,37.18593,-2.67541
5.5,0.50251,-0.44905
5.5,1.00503,-0.44301
5.5,1.50754,0.31416
5.5,2.01005,-0.25238
5.5,2.51256,-0.50874
5.5,3.01508,-0.26982
5.5,3.51759,-0.57577
5.5,4.0201,-0.58041
5.5,4.52261,-1.49955
5.5,5.02513,-1.1627
5.5,5.52764,-1.24556
5.5,6.03015,-2.02
5.5,6.53266,-1.37926
5.5,7.03518,-0.69675
5.5,7.53769,-0.48017
5.5,8.0402,0.72846
5.5,8.54271,1.78278
5.5,9.04523,2.32938
5.5,9.54774,3.07054
5.5,10.05025,2.78588
5.5,10.55276,2.97798
5.5,11.05528,2.93304
5.5,11.55779,2.77483
5.5,12.0603,2.30366
5.5,12.56281,2.2295
5.5,13.06533,1.49804
5.5,13.56784,1.56016
5.5,14.07035,1.41135
5.5,14.57286,1.75311
5.5,15.07538,1.06412
5.5,15.57789,0.8806
5.5,16.0804,0.93592
5.5,16.58291,0.61328
5.5,17.08543,0.86401
5.5,17.58794,0.67802
5.5,18.09045,0.27234
5.5,18.59296,0.73875
5.5,19.09548,0.67903
5.5,19.59799,0.34471
5.5,20.1005,0.80024
5.5,20.60302,1.25863
5.5,21.10553,1.03413
5.5,21.60804,1.09539
5.5,22.11055,0.59846
5.5,22.61307,1.11914
5.5,23.11558,1.05201
5.5,23.61809,1.17278
5.5,24.1206,1.1595
5.5,24.62312,0.69304
5.5,25.12563,1.0726
5.5,25.62814,0.90885
5.5,26.13065,1.14279
5.5,26.63317,0.96834
5.5,27.13568,1.63715
5.5,27.63819,1.13127
5.5,28.1407,1.21474
5.5,28.64322,1.57985
5.5,29.14573,1.36771
5.5,29.64824,1.63211
5.5,30.15075,1.57964
5.5,30.65327,2.19167
5.5,31.15578,1.94454
5.5,31.65829,1.52574
5.5,32.1608,1.1054
5.5,32.66332,0.98335
5.5,33.16583,0.21302
5.5,33.66834,-0.4808
5.5,34.17085,-1.35182
5.5,34.67337,-2.43697
5.5,35.17588,-2.45571
5.5,35.67839,-2.77479
5.5,36.1809,-2.42178
5.5,36.68342,-2.09752
5.5,37.18593,-2.20485
6,0.50251,0.11834
6,1.00503,0.4211
6,1.50754,-0.28531
6,2.01005,0.28649
6,2.51256,-0.47641
6,3.01508,-0.32606
6,3.51759,-0.43807
6,4.0201,-0.55652
6,4.52261,-0.9397
6,5.02513,-1.05654
6,5.52764,-1.28313
6,6.03015,-1.2122
6,6.53266,-1.34537
6,7.03518,-0.81108
6,7.53769,-0.76012
6,8.0402,-0.64289
6,8.54271,0.522
6,9.04523,1.74742
6,9.54774,2.35213
6,10.05025,2.85445
6,10.55276,3.09624
6,11.05528,3.30725
6,11.55779,2.70945
6,12.0603,2.66046
6,12.56281,2.66381
6,13.06533,2.40625
6,13.56784,2.18222
6,14.07035,1.8301
6,14.57286,2.03035
6,15.07538,2.20762
6,15.57789,1.62846
6,16.0804,1.38148
6,16.58291,1.57905
6,17.08543,1.1906
6,17.58794,1.11655
6,18.09045,1.3296
6,18.59296,0.63575
6,19.09548,1.04971
6,19.59799,1.30158
6,20.1005,1.06502
6,20.60302,1.18752
6,21.10553,1.3813
6,21.60804,1.08111
6,22.11055,1.43725
6,22.61307,1.41654
6,23.11558,1.57746
6,23.61809,1.88892
6,24.1206,1.62724
6,24.62312,1.59331
6,25.12563,1.62772
6,25.62814,1.68457
6,26.13065,1.38024
6,26.63317,1.66916
6,27.13568,1.83767
6,27.63819,1.44064
6,28.1407,2.10299
6,28.64322,2.20378
6,29.14573,1.75341
6,29.64824,1.82669
6,30.15075,1.55296
6,30.65327,1.78779
6,31.15578,1.00392
6,31.65829,0.79853
6,32.1608,0.06967
6,32.66332,-0.3359
6,33.16583,-1.52917
6,33.66834,-1.33703
6,34.17085,-2.48765
6,34.67337,-2.54506
6,35.17588,-2.72989
6,35.67839,-2.7809
6,36.1809,-2.55824
6,36.68342,-1.71301
6,37.18593,-1.72625
6.5,0.50251,0.00525
6.5,1.00503,-0.35499
6.5,1.50754,-0.38421
6.5,2.01005,-0.14705
6.5,2.51256,-0.08008
6.5,3.01508,-0.42663
6.5,3.51759,-0.80334
6.5,4.0201,0.08611
6.5,4.52261,-0.73821
6.5,5.02513,-1.00244
6.5,5.52764,-0.0019
6.5,6.03015,-0.98276
6.5,6.53266,-1.46562
6.5,7.03518,-1.42799
6.5,7.53769,-1.20296
6.5,8.0402,-1.07693
6.5,8.54271,-0.85751
6.5,9.04523,0.66447
6.5,9.54774,0.92646
6.5,10.05025,1.5195
6.5,10.55276,2.63621
6.5,11.05528,3.04046
6.5,11.55779,2.58998
6.5,12.0603,2.44825
6.5,12.56281,3.05139
6.5,13.06533,2.11569
6.5,13.56784,2.21274
6.5,14.07035,2.67331
6.5,14.57286,2.26512
6.5,15.07538,2.09108
6.5,15.57789,2.16063
6.5,16.0804,1.94885
6.5,16.58291,1.58725
6.5,17.08543,2.25751
6.5,17.58794,2.26299
6.5,18.09045,1.96796
6.5,18.59296,1.94484
6.5,19.09548,2.59403
6.5,19.59799,1.91331
6.5,20.1005,1.94476
6.5,20.60302,2.13641
6.5,21.10553,2.45305
6.5,21.60804,2.49596
6.5,22.11055,1.99742
6.5,22.61307,2.14896
6.5,23.11558,1.68476
6.5,23.61809,1.96411
6.5,24.1206,1.81014
6.5,24.62312,1.75562
6.5,25.12563,2.47867
6.5,25.62814,1.80604
6.5,26.13065,1.87896
6.5,26.63317,2.12574
6.5,27.13568,2.37746
6.5,27.63819,2.14163
6.5,28.1407,2.71972
6.5,28.64322,1.87072
6.5,29.14573,1.82295
6.5,29.64824,1.61389
6.5,30.15075,1.62376
6.5,30.65327,0.96714
6.5,31.15578,0.29402
6.5,31.65829,-0.51713
6.5,32.1608,-0.82443
6.5,32.66332,-1.13047
6.5,33.16583,-2.16375
6.5,33.66834,-2.30866
6.5,34.17085,-2.5984
6.5,34.67337,-2.44616
6.5,35.17588,-2.7399
6.5,35.67839,-1.60161
6.5,36.1809,-2.23413
6.5,36.68342,-1.62007
6.5,37.18593,-0.92279
7,0.50251,-0.19713
7,1.00503,-0.13206
7,1.50754,-0.56174
7,2.01005,-0.50052
7,2.51256,-0.50723
7,3.01508,-0.08954
7,3.51759,-0.30762
7,4.0201,-0.23985
7,4.52261,-0.5898
7,5.02513,-0.11912
7,5.52764,-0.33242
7,6.03015,-0.09499
7,6.53266,-0.08447
7,7.03518,-0.94538
7,7.53769,-1.23161
7,8.0402,-1.5487
7,8.54271,-1.34619
7,9.04523,-1.09807
7,9.54774,-0.30013
7,10.05025,0.2919
7,10.55276,0.92716
7,11.05528,1.88216
7,11.55779,1.76266
7,12.0603,2.42925
7,12.56281,2.39116
7,13.06533,2.8034
7,13.56784,3.0233
7,14.07035,2.55857
7,14.57286,2.72301
7,15.07538,2.59955
7,15.57789,2.27971
7,16.0804,2.51418
7,16.58291,2.49176
7,17.08543,2.50356
7,17.58794,2.32849
7,18.09045,2.40759
7,18.59296,2.07512
7,19.09548,2.29384
7,19.59799,2.54338
7,20.1005,2.63154
7,20.60302,2.26546
7,21.10553,2.39637
7,21.60804,2.4124
7,22.11055,2.38419
7,22.61307,2.45211
7,23.11558,1.78545
7,23.61809,2.2356
7,24.1206,2.28164
7,24.62312,1.91048
7,25.12563,2.59695
7,25.62814,2.14213
7,26.13065,2.46814
7,26.63317,1.75997
7,27.13568,1.63434
7,27.63819,1.81202
7,28.1407,1.11878
7,28.64322,1.39441
7,29.14573,1.05287
7,29.64824,0.91474
7,30.15075,0.36668
7,30.65327,-0.4616
7,31.15578,-1.20668
7,31.65829,-1.00167
7,32.1608,-2.18564
7,32.66332,-2.65633
7,33.16583,-2.9243
7,33.66834,-2.41705
7,34.17085,-2.78662
7,34.67337,-2.63991
7,35.17588,-2.09599
7,35.67839,-1.84431
7,36.1809,-1.6265
7,36.68342,-0.92263
7,37.18593,-0.57065
